Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2023-10-01 09:30:00 -0400,203,208,0,5
2023-10-01 09:45:00 -0400,123,122,1,0
2023-10-01 10:00:00 -0400,271,270,1,0
2023-10-01 10:15:00 -0400,475,474,1,0
2023-10-01 10:30:00 -0400,571,577,0,6
2023-10-01 10:45:00 -0400,663,645,18,0
2023-10-01 11:00:00 -0400,823,817,6,0
2023-10-01 11:15:00 -0400,965,958,7,0
2023-10-01 11:30:00 -0400,752,753,0,1
2023-10-01 11:45:00 -0400,1025,1029,0,4
2023-10-01 12:00:00 -0400,727,712,15,0
2023-10-01 12:15:00 -0400,515,531,0,16
2023-10-01 12:30:00 -0400,421,397,24,0
2023-10-01 12:45:00 -0400,839,818,21,0
2023-10-01 13:00:00 -0400,830,822,8,0
2023-10-01 13:15:00 -0400,683,663,20,0
2023-10-01 13:30:00 -0400,565,576,0,11
2023-10-01 13:45:00 -0400,495,498,0,3
2023-10-01 14:00:00 -0400,239,230,9,0
2023-10-01 14:15:00 -0400,346,354,0,8
2023-10-01 14:30:00 -0400,548,553,0,5
2023-10-01 14:45:00 -0400,706,690,16,0
2023-10-01 15:00:00 -0400,752,769,0,17
2023-10-01 15:15:00 -0400,354,335,19,0
2023-10-01 15:30:00 -0400,849,837,12,0
2023-10-01 15:45:00 -0400,370,371,0,1
2023-10-01 16:00:00 -0400,93,92,1,0
2023-10-01 16:15:00 -0400,159,166,0,7
2023-10-01 16:30:00 -0400,52,54,0,2
2023-10-01 16:45:00 -0400,45,50,0,5
2023-10-01 17:00:00 -0400,41,44,0,3
2023-10-01 17:15:00 -0400,49,54,0,5
2023-10-01 17:30:00 -0400,36,40,0,4
2023-10-01 17:45:00 -0400,24,28,0,4
2023-10-01 18:00:00 -0400,16,20,0,4
2023-10-01 18:15:00 -0400,10,14,0,4
2023-10-01 18:30:00 -0400,5,8,0,3
2023-10-01 18:45:00 -0400,3,0,3,0
2023-10-01 19:00:00 -0400,0,0,0,0
2023-10-01 19:15:00 -0400,0,0,0,0
2023-10-01 19:30:00 -0400,0,0,0,0
2023-10-01 19:45:00 -0400,0,0,0,0
2023-10-01 20:00:00 -0400,0,0,0,0
2023-10-01 20:15:00 -0400,0,0,0,0
2023-10-01 20:30:00 -0400,0,0,0,0
2023-10-01 20:45:00 -0400,0,0,0,0
2023-10-01 21:00:00 -0400,0,0,0,0
2023-10-01 21:15:00 -0400,0,0,0,0
2023-10-01 21:30:00 -0400,0,0,0,0
2023-10-01 21:45:00 -0400,0,0,0,0
2023-10-01 22:00:00 -0400,0,0,0,0
2023-10-01 22:15:00 -0400,0,0,0,0
2023-10-01 22:30:00 -0400,0,0,0,0
2023-10-01 22:45:00 -0400,0,0,0,0
2023-10-01 23:00:00 -0400,0,0,0,0
2023-10-01 23:15:00 -0400,0,0,0,0
2023-10-01 23:30:00 -0400,0,0,0,0
2023-10-01 23:45:00 -0400,0,0,0,0
2023-10-02 00:00:00 -0400,0,0,0,0
2023-10-02 00:15:00 -0400,0,0,0,0
2023-10-02 00:30:00 -0400,0,0,0,0
2023-10-02 00:45:00 -0400,0,0,0,0
2023-10-02 01:00:00 -0400,0,0,0,0
2023-10-02 01:15:00 -0400,0,0,0,0
2023-10-02 01:30:00 -0400,0,0,0,0
2023-10-02 01:45:00 -0400,0,0,0,0
2023-10-02 02:00:00 -0400,0,0,0,0
2023-10-02 02:15:00 -0400,0,0,0,0
2023-10-02 02:30:00 -0400,0,0,0,0
2023-10-02 02:45:00 -0400,0,0,0,0
2023-10-02 03:00:00 -0400,0,0,0,0
2023-10-02 03:15:00 -0400,0,0,0,0
2023-10-02 03:30:00 -0400,0,0,0,0
2023-10-02 03:45:00 -0400,0,0,0,0
2023-10-02 04:00:00 -0400,0,0,0,0
2023-10-02 04:15:00 -0400,0,0,0,0
2023-10-02 04:30:00 -0400,0,0,0,0
2023-10-02 04:45:00 -0400,0,0,0,0
2023-10-02 05:00:00 -0400,0,0,0,0
2023-10-02 05:15:00 -0400,0,0,0,0
2023-10-02 05:30:00 -0400,0,0,0,0
2023-10-02 05:45:00 -0400,0,0,0,0
2023-10-02 06:00:00 -0400,0,0,0,0
2023-10-02 06:15:00 -0400,0,0,0,0
2023-10-02 06:30:00 -0400,0,0,0,0
2023-10-02 06:45:00 -0400,0,0,0,0
2023-10-02 07:00:00 -0400,0,0,0,0
2023-10-02 07:15:00 -0400,0,2,0,2
2023-10-02 07:30:00 -0400,7,6,1,0
2023-10-02 07:45:00 -0400,14,18,0,4
2023-10-02 08:00:00 -0400,21,24,0,3
2023-10-02 08:15:00 -0400,27,31,0,4
2023-10-02 08:30:00 -0400,34,38,0,4
2023-10-02 08:45:00 -0400,42,45,0,3
2023-10-02 09:00:00 -0400,67,70,0,3
2023-10-02 09:15:00 -0400,160,164,0,4
2023-10-02 09:30:00 -0400,189,192,0,3
2023-10-02 09:45:00 -0400,117,116,1,0
2023-10-02 10:00:00 -0400,253,254,0,1
2023-10-02 10:15:00 -0400,468,466,2,0
2023-10-02 10:30:00 -0400,591,585,6,0
2023-10-02 10:45:00 -0400,665,659,6,0
2023-10-02 11:00:00 -0400,787,783,4,0
2023-10-02 11:15:00 -0400,928,921,7,0
2023-10-02 11:30:00 -0400,1055,1046,9,0
2023-10-02 11:45:00 -0400,1113,1105,8,0
2023-10-02 12:00:00 -0400,1071,1061,10,0
2023-10-02 12:15:00 -0400,1013,1002,11,0
2023-10-02 12:30:00 -0400,948,935,13,0
2023-10-02 12:45:00 -0400,918,910,8,0
2023-10-02 13:00:00 -0400,804,792,12,0
2023-10-02 13:15:00 -0400,642,641,1,0
2023-10-02 13:30:00 -0400,491,484,7,0
2023-10-02 13:45:00 -0400,378,381,0,3
2023-10-02 14:00:00 -0400,252,252,0,0
2023-10-02 14:15:00 -0400,283,279,4,0
2023-10-02 14:30:00 -0400,523,524,0,1
2023-10-02 14:45:00 -0400,716,715,1,0
2023-10-02 15:00:00 -0400,880,874,6,0
2023-10-02 15:15:00 -0400,931,928,3,0
2023-10-02 15:30:00 -0400,773,765,8,0
2023-10-02 15:45:00 -0400,433,434,0,1
2023-10-02 16:00:00 -0400,114,112,2,0
2023-10-02 16:15:00 -0400,55,59,0,4
2023-10-02 16:30:00 -0400,49,54,0,5
2023-10-02 16:45:00 -0400,45,49,0,4
2023-10-02 17:00:00 -0400,39,44,0,5
2023-10-02 17:15:00 -0400,46,50,0,4
2023-10-02 17:30:00 -0400,30,34,0,4
2023-10-02 17:45:00 -0400,21,25,0,4
2023-10-02 18:00:00 -0400,15,19,0,4
2023-10-02 18:15:00 -0400,9,13,0,4
2023-10-02 18:30:00 -0400,4,5,0,1
2023-10-02 18:45:00 -0400,3,0,3,0
2023-10-02 19:00:00 -0400,0,0,0,0
2023-10-02 19:15:00 -0400,0,0,0,0
2023-10-02 19:30:00 -0400,0,0,0,0
2023-10-02 19:45:00 -0400,0,0,0,0
2023-10-02 20:00:00 -0400,0,0,0,0
2023-10-02 20:15:00 -0400,0,0,0,0
2023-10-02 20:30:00 -0400,0,0,0,0
2023-10-02 20:45:00 -0400,0,0,0,0
2023-10-02 21:00:00 -0400,0,0,0,0
2023-10-02 21:15:00 -0400,0,0,0,0
2023-10-02 21:30:00 -0400,0,0,0,0
2023-10-02 21:45:00 -0400,0,0,0,0
2023-10-02 22:00:00 -0400,0,0,0,0
2023-10-02 22:15:00 -0400,0,0,0,0
2023-10-02 22:30:00 -0400,0,0,0,0
2023-10-02 22:45:00 -0400,0,0,0,0
2023-10-02 23:00:00 -0400,0,0,0,0
2023-10-02 23:15:00 -0400,0,0,0,0
2023-10-02 23:30:00 -0400,0,0,0,0
2023-10-02 23:45:00 -0400,0,0,0,0
2023-10-03 00:00:00 -0400,0,0,0,0
2023-10-03 00:15:00 -0400,0,0,0,0
2023-10-03 00:30:00 -0400,0,0,0,0
2023-10-03 00:45:00 -0400,0,0,0,0
2023-10-03 01:00:00 -0400,0,0,0,0
2023-10-03 01:15:00 -0400,0,0,0,0
2023-10-03 01:30:00 -0400,0,0,0,0
2023-10-03 01:45:00 -0400,0,0,0,0
2023-10-03 02:00:00 -0400,0,0,0,0
2023-10-03 02:15:00 -0400,0,0,0,0
2023-10-03 02:30:00 -0400,0,0,0,0
2023-10-03 02:45:00 -0400,0,0,0,0
2023-10-03 03:00:00 -0400,0,0,0,0
2023-10-03 03:15:00 -0400,0,0,0,0
2023-10-03 03:30:00 -0400,0,0,0,0
2023-10-03 03:45:00 -0400,0,0,0,0
2023-10-03 04:00:00 -0400,0,0,0,0
2023-10-03 04:15:00 -0400,0,0,0,0
2023-10-03 04:30:00 -0400,0,0,0,0
2023-10-03 04:45:00 -0400,0,0,0,0
2023-10-03 05:00:00 -0400,0,0,0,0
2023-10-03 05:15:00 -0400,0,0,0,0
2023-10-03 05:30:00 -0400,0,0,0,0
2023-10-03 05:45:00 -0400,0,0,0,0
2023-10-03 06:00:00 -0400,0,0,0,0
2023-10-03 06:15:00 -0400,0,0,0,0
2023-10-03 06:30:00 -0400,0,0,0,0
2023-10-03 06:45:00 -0400,0,0,0,0
2023-10-03 07:00:00 -0400,0,0,0,0
2023-10-03 07:15:00 -0400,0,2,0,2
2023-10-03 07:30:00 -0400,7,8,0,1
2023-10-03 07:45:00 -0400,15,17,0,2
2023-10-03 08:00:00 -0400,24,27,0,3
2023-10-03 08:15:00 -0400,32,36,0,4
2023-10-03 08:30:00 -0400,42,46,0,4
2023-10-03 08:45:00 -0400,109,112,0,3
2023-10-03 09:00:00 -0400,189,189,0,0
2023-10-03 09:15:00 -0400,262,266,0,4
2023-10-03 09:30:00 -0400,321,320,1,0
2023-10-03 09:45:00 -0400,373,375,0,2
2023-10-03 10:00:00 -0400,466,466,0,0
2023-10-03 10:15:00 -0400,533,526,7,0
2023-10-03 10:30:00 -0400,597,582,15,0
2023-10-03 10:45:00 -0400,689,692,0,3
2023-10-03 11:00:00 -0400,561,552,9,0
2023-10-03 11:15:00 -0400,745,717,28,0
2023-10-03 11:30:00 -0400,994,1006,0,12
2023-10-03 11:45:00 -0400,1037,1031,6,0
2023-10-03 12:00:00 -0400,446,455,0,9
2023-10-03 12:15:00 -0400,307,284,23,0
2023-10-03 12:30:00 -0400,496,514,0,18
2023-10-03 12:45:00 -0400,508,492,16,0
2023-10-03 13:00:00 -0400,310,280,30,0
2023-10-03 13:15:00 -0400,655,710,0,55
2023-10-03 13:30:00 -0400,283,259,24,0
2023-10-03 13:45:00 -0400,349,353,0,4
2023-10-03 14:00:00 -0400,241,234,7,0
2023-10-03 14:15:00 -0400,357,360,0,3
2023-10-03 14:30:00 -0400,383,383,0,0
2023-10-03 14:45:00 -0400,741,760,0,19
2023-10-03 15:00:00 -0400,268,214,54,0
2023-10-03 15:15:00 -0400,854,884,0,30
2023-10-03 15:30:00 -0400,795,789,6,0
2023-10-03 15:45:00 -0400,368,368,0,0
2023-10-03 16:00:00 -0400,151,146,5,0
2023-10-03 16:15:00 -0400,87,92,0,5
2023-10-03 16:30:00 -0400,75,78,0,3
2023-10-03 16:45:00 -0400,74,79,0,5
2023-10-03 17:00:00 -0400,57,61,0,4
2023-10-03 17:15:00 -0400,58,62,0,4
2023-10-03 17:30:00 -0400,39,43,0,4
2023-10-03 17:45:00 -0400,28,33,0,5
2023-10-03 18:00:00 -0400,20,24,0,4
2023-10-03 18:15:00 -0400,13,16,0,3
2023-10-03 18:30:00 -0400,5,6,0,1
2023-10-03 18:45:00 -0400,2,0,2,0
2023-10-03 19:00:00 -0400,0,0,0,0
2023-10-03 19:15:00 -0400,0,0,0,0
2023-10-03 19:30:00 -0400,0,0,0,0
2023-10-03 19:45:00 -0400,0,0,0,0
2023-10-03 20:00:00 -0400,0,0,0,0
2023-10-03 20:15:00 -0400,0,0,0,0
2023-10-03 20:30:00 -0400,0,0,0,0
2023-10-03 20:45:00 -0400,0,0,0,0
2023-10-03 21:00:00 -0400,0,0,0,0
2023-10-03 21:15:00 -0400,0,0,0,0
2023-10-03 21:30:00 -0400,0,0,0,0
2023-10-03 21:45:00 -0400,0,0,0,0
2023-10-03 22:00:00 -0400,0,0,0,0
2023-10-03 22:15:00 -0400,0,0,0,0
2023-10-03 22:30:00 -0400,0,0,0,0
2023-10-03 22:45:00 -0400,0,0,0,0
2023-10-03 23:00:00 -0400,0,0,0,0
2023-10-03 23:15:00 -0400,0,0,0,0
2023-10-03 23:30:00 -0400,0,0,0,0
2023-10-03 23:45:00 -0400,0,0,0,0
2023-10-04 00:00:00 -0400,0,0,0,0
2023-10-04 00:15:00 -0400,0,0,0,0
2023-10-04 00:30:00 -0400,0,0,0,0
2023-10-04 00:45:00 -0400,0,0,0,0
2023-10-04 01:00:00 -0400,0,0,0,0
2023-10-04 01:15:00 -0400,0,0,0,0
2023-10-04 01:30:00 -0400,0,0,0,0
2023-10-04 01:45:00 -0400,0,0,0,0
2023-10-04 02:00:00 -0400,0,0,0,0
2023-10-04 02:15:00 -0400,0,0,0,0
2023-10-04 02:30:00 -0400,0,0,0,0
2023-10-04 02:45:00 -0400,0,0,0,0
2023-10-04 03:00:00 -0400,0,0,0,0
2023-10-04 03:15:00 -0400,0,0,0,0
2023-10-04 03:30:00 -0400,0,0,0,0
2023-10-04 03:45:00 -0400,0,0,0,0
2023-10-04 04:00:00 -0400,0,0,0,0
2023-10-04 04:15:00 -0400,0,0,0,0
2023-10-04 04:30:00 -0400,0,0,0,0
2023-10-04 04:45:00 -0400,0,0,0,0
2023-10-04 05:00:00 -0400,0,0,0,0
2023-10-04 05:15:00 -0400,0,0,0,0
2023-10-04 05:30:00 -0400,0,0,0,0
2023-10-04 05:45:00 -0400,0,0,0,0
2023-10-04 06:00:00 -0400,0,0,0,0
2023-10-04 06:15:00 -0400,0,0,0,0
2023-10-04 06:30:00 -0400,0,0,0,0
2023-10-04 06:45:00 -0400,0,0,0,0
2023-10-04 07:00:00 -0400,0,0,0,0
2023-10-04 07:15:00 -0400,0,2,0,2
2023-10-04 07:30:00 -0400,8,8,0,0
2023-10-04 07:45:00 -0400,16,18,0,2
2023-10-04 08:00:00 -0400,29,32,0,3
2023-10-04 08:15:00 -0400,39,44,0,5
2023-10-04 08:30:00 -0400,75,76,0,1
2023-10-04 08:45:00 -0400,87,94,0,7
2023-10-04 09:00:00 -0400,154,158,0,4
2023-10-04 09:15:00 -0400,162,162,0,0
2023-10-04 09:30:00 -0400,224,230,0,6
2023-10-04 09:45:00 -0400,165,164,1,0
2023-10-04 10:00:00 -0400,220,220,0,0
2023-10-04 10:15:00 -0400,444,441,3,0
2023-10-04 10:30:00 -0400,567,564,3,0
2023-10-04 10:45:00 -0400,628,624,4,0
2023-10-04 11:00:00 -0400,788,782,6,0
2023-10-04 11:15:00 -0400,723,656,67,0
2023-10-04 11:30:00 -0400,881,911,0,30
2023-10-04 11:45:00 -0400,440,460,0,20
2023-10-04 12:00:00 -0400,850,840,10,0
2023-10-04 12:15:00 -0400,992,982,10,0
2023-10-04 12:30:00 -0400,707,688,19,0
2023-10-04 12:45:00 -0400,727,728,0,1
2023-10-04 13:00:00 -0400,639,606,33,0
2023-10-04 13:15:00 -0400,615,643,0,28
2023-10-04 13:30:00 -0400,507,508,0,1
2023-10-04 13:45:00 -0400,281,281,0,0
2023-10-04 14:00:00 -0400,286,288,0,2
2023-10-04 14:15:00 -0400,267,262,5,0
2023-10-04 14:30:00 -0400,494,495,0,1
2023-10-04 14:45:00 -0400,683,679,4,0
2023-10-04 15:00:00 -0400,839,836,3,0
2023-10-04 15:15:00 -0400,928,924,4,0
2023-10-04 15:30:00 -0400,743,737,6,0
2023-10-04 15:45:00 -0400,396,400,0,4
2023-10-04 16:00:00 -0400,97,94,3,0
2023-10-04 16:15:00 -0400,63,66,0,3
2023-10-04 16:30:00 -0400,57,61,0,4
2023-10-04 16:45:00 -0400,51,55,0,4
2023-10-04 17:00:00 -0400,43,48,0,5
2023-10-04 17:15:00 -0400,44,48,0,4
2023-10-04 17:30:00 -0400,30,34,0,4
2023-10-04 17:45:00 -0400,23,28,0,5
2023-10-04 18:00:00 -0400,16,20,0,4
2023-10-04 18:15:00 -0400,9,13,0,4
2023-10-04 18:30:00 -0400,4,3,1,0
2023-10-04 18:45:00 -0400,0,0,0,0
2023-10-04 19:00:00 -0400,0,0,0,0
2023-10-04 19:15:00 -0400,0,0,0,0
2023-10-04 19:30:00 -0400,0,0,0,0
2023-10-04 19:45:00 -0400,0,0,0,0
2023-10-04 20:00:00 -0400,0,0,0,0
2023-10-04 20:15:00 -0400,0,0,0,0
2023-10-04 20:30:00 -0400,0,0,0,0
2023-10-04 20:45:00 -0400,0,0,0,0
2023-10-04 21:00:00 -0400,0,0,0,0
2023-10-04 21:15:00 -0400,0,0,0,0
2023-10-04 21:30:00 -0400,0,0,0,0
2023-10-04 21:45:00 -0400,0,0,0,0
2023-10-04 22:00:00 -0400,0,0,0,0
2023-10-04 22:15:00 -0400,0,0,0,0
2023-10-04 22:30:00 -0400,0,0,0,0
2023-10-04 22:45:00 -0400,0,0,0,0
2023-10-04 23:00:00 -0400,0,0,0,0
2023-10-04 23:15:00 -0400,0,0,0,0
2023-10-04 23:30:00 -0400,0,0,0,0
2023-10-04 23:45:00 -0400,0,0,0,0
2023-10-05 00:00:00 -0400,0,0,0,0
2023-10-05 00:15:00 -0400,0,0,0,0
2023-10-05 00:30:00 -0400,0,0,0,0
2023-10-05 00:45:00 -0400,0,0,0,0
2023-10-05 01:00:00 -0400,0,0,0,0
2023-10-05 01:15:00 -0400,0,0,0,0
2023-10-05 01:30:00 -0400,0,0,0,0
2023-10-05 01:45:00 -0400,0,0,0,0
2023-10-05 02:00:00 -0400,0,0,0,0
2023-10-05 02:15:00 -0400,0,0,0,0
2023-10-05 02:30:00 -0400,0,0,0,0
2023-10-05 02:45:00 -0400,0,0,0,0
2023-10-05 03:00:00 -0400,0,0,0,0
2023-10-05 03:15:00 -0400,0,0,0,0
2023-10-05 03:30:00 -0400,0,0,0,0
2023-10-05 03:45:00 -0400,0,0,0,0
2023-10-05 04:00:00 -0400,0,0,0,0
2023-10-05 04:15:00 -0400,0,0,0,0
2023-10-05 04:30:00 -0400,0,0,0,0
2023-10-05 04:45:00 -0400,0,0,0,0
2023-10-05 05:00:00 -0400,0,0,0,0
2023-10-05 05:15:00 -0400,0,0,0,0
2023-10-05 05:30:00 -0400,0,0,0,0
2023-10-05 05:45:00 -0400,0,0,0,0
2023-10-05 06:00:00 -0400,0,0,0,0
2023-10-05 06:15:00 -0400,0,0,0,0
2023-10-05 06:30:00 -0400,0,0,0,0
2023-10-05 06:45:00 -0400,0,0,0,0
2023-10-05 07:00:00 -0400,0,0,0,0
2023-10-05 07:15:00 -0400,0,1,0,1
2023-10-05 07:30:00 -0400,6,7,0,1
2023-10-05 07:45:00 -0400,16,19,0,3
2023-10-05 08:00:00 -0400,27,30,0,3
2023-10-05 08:15:00 -0400,36,40,0,4
2023-10-05 08:30:00 -0400,43,47,0,4
2023-10-05 08:45:00 -0400,56,59,0,3
2023-10-05 09:00:00 -0400,75,79,0,4
2023-10-05 09:15:00 -0400,117,118,0,1
2023-10-05 09:30:00 -0400,152,158,0,6
2023-10-05 09:45:00 -0400,128,130,0,2
2023-10-05 10:00:00 -0400,218,216,2,0
2023-10-05 10:15:00 -0400,442,442,0,0
2023-10-05 10:30:00 -0400,559,554,5,0
2023-10-05 10:45:00 -0400,610,607,3,0
2023-10-05 11:00:00 -0400,717,710,7,0
2023-10-05 11:15:00 -0400,844,821,23,0
2023-10-05 11:30:00 -0400,644,630,14,0
2023-10-05 11:45:00 -0400,1053,1077,0,24
2023-10-05 12:00:00 -0400,891,888,3,0
2023-10-05 12:15:00 -0400,1018,1001,17,0
2023-10-05 12:30:00 -0400,771,759,12,0
2023-10-05 12:45:00 -0400,404,414,0,10
2023-10-05 13:00:00 -0400,281,260,21,0
2023-10-05 13:15:00 -0400,395,405,0,10
2023-10-05 13:30:00 -0400,270,271,0,1
2023-10-05 13:45:00 -0400,261,259,2,0
2023-10-05 14:00:00 -0400,251,256,0,5
2023-10-05 14:15:00 -0400,236,238,0,2
2023-10-05 14:30:00 -0400,341,334,7,0
2023-10-05 14:45:00 -0400,375,372,3,0
2023-10-05 15:00:00 -0400,662,698,0,36
2023-10-05 15:15:00 -0400,371,334,37,0
2023-10-05 15:30:00 -0400,295,303,0,8
2023-10-05 15:45:00 -0400,258,262,0,4
2023-10-05 16:00:00 -0400,150,152,0,2
2023-10-05 16:15:00 -0400,139,142,0,3
2023-10-05 16:30:00 -0400,120,126,0,6
2023-10-05 16:45:00 -0400,77,78,0,1
2023-10-05 17:00:00 -0400,64,68,0,4
2023-10-05 17:15:00 -0400,66,68,0,2
2023-10-05 17:30:00 -0400,69,74,0,5
2023-10-05 17:45:00 -0400,43,46,0,3
2023-10-05 18:00:00 -0400,34,40,0,6
2023-10-05 18:15:00 -0400,14,18,0,4
2023-10-05 18:30:00 -0400,4,4,0,0
2023-10-05 18:45:00 -0400,1,0,1,0
2023-10-05 19:00:00 -0400,0,0,0,0
2023-10-05 19:15:00 -0400,0,0,0,0
2023-10-05 19:30:00 -0400,0,0,0,0
2023-10-05 19:45:00 -0400,0,0,0,0
2023-10-05 20:00:00 -0400,0,0,0,0
2023-10-05 20:15:00 -0400,0,0,0,0
2023-10-05 20:30:00 -0400,0,0,0,0
2023-10-05 20:45:00 -0400,0,0,0,0
2023-10-05 21:00:00 -0400,0,0,0,0
2023-10-05 21:15:00 -0400,0,0,0,0
2023-10-05 21:30:00 -0400,0,0,0,0
2023-10-05 21:45:00 -0400,0,0,0,0
2023-10-05 22:00:00 -0400,0,0,0,0
2023-10-05 22:15:00 -0400,0,0,0,0
2023-10-05 22:30:00 -0400,0,0,0,0
2023-10-05 22:45:00 -0400,0,0,0,0
2023-10-05 23:00:00 -0400,0,0,0,0
2023-10-05 23:15:00 -0400,0,0,0,0
2023-10-05 23:30:00 -0400,0,0,0,0
2023-10-05 23:45:00 -0400,0,0,0,0
2023-10-06 00:00:00 -0400,0,0,0,0
2023-10-06 00:15:00 -0400,0,0,0,0
2023-10-06 00:30:00 -0400,0,0,0,0
2023-10-06 00:45:00 -0400,0,0,0,0
2023-10-06 01:00:00 -0400,0,0,0,0
2023-10-06 01:15:00 -0400,0,0,0,0
2023-10-06 01:30:00 -0400,0,0,0,0
2023-10-06 01:45:00 -0400,0,0,0,0
2023-10-06 02:00:00 -0400,0,0,0,0
2023-10-06 02:15:00 -0400,0,0,0,0
2023-10-06 02:30:00 -0400,0,0,0,0
2023-10-06 02:45:00 -0400,0,0,0,0
2023-10-06 03:00:00 -0400,0,0,0,0
2023-10-06 03:15:00 -0400,0,0,0,0
2023-10-06 03:30:00 -0400,0,0,0,0
2023-10-06 03:45:00 -0400,0,0,0,0
2023-10-06 04:00:00 -0400,0,0,0,0
2023-10-06 04:15:00 -0400,0,0,0,0
2023-10-06 04:30:00 -0400,0,0,0,0
2023-10-06 04:45:00 -0400,0,0,0,0
2023-10-06 05:00:00 -0400,0,0,0,0
2023-10-06 05:15:00 -0400,0,0,0,0
2023-10-06 05:30:00 -0400,0,0,0,0
2023-10-06 05:45:00 -0400,0,0,0,0
2023-10-06 06:00:00 -0400,0,0,0,0
2023-10-06 06:15:00 -0400,0,0,0,0
2023-10-06 06:30:00 -0400,0,0,0,0
2023-10-06 06:45:00 -0400,0,0,0,0
2023-10-06 07:00:00 -0400,0,0,0,0
2023-10-06 07:15:00 -0400,0,0,0,0
2023-10-06 07:30:00 -0400,3,6,0,3
2023-10-06 07:45:00 -0400,12,14,0,2
2023-10-06 08:00:00 -0400,7,8,0,1
2023-10-06 08:15:00 -0400,14,16,0,2
2023-10-06 08:30:00 -0400,20,22,0,2
2023-10-06 08:45:00 -0400,44,48,0,4
2023-10-06 09:00:00 -0400,79,84,0,5
2023-10-06 09:15:00 -0400,102,107,0,5
2023-10-06 09:30:00 -0400,81,86,0,5
2023-10-06 09:45:00 -0400,90,90,0,0
2023-10-06 10:00:00 -0400,181,185,0,4
2023-10-06 10:15:00 -0400,250,248,2,0
2023-10-06 10:30:00 -0400,331,330,1,0
2023-10-06 10:45:00 -0400,386,391,0,5
2023-10-06 11:00:00 -0400,292,295,0,3
2023-10-06 11:15:00 -0400,306,309,0,3
2023-10-06 11:30:00 -0400,238,236,2,0
2023-10-06 11:45:00 -0400,288,293,0,5
2023-10-06 12:00:00 -0400,363,361,2,0
2023-10-06 12:15:00 -0400,422,424,0,2
2023-10-06 12:30:00 -0400,434,429,5,0
2023-10-06 12:45:00 -0400,461,452,9,0
2023-10-06 13:00:00 -0400,399,398,1,0
2023-10-06 13:15:00 -0400,277,277,0,0
2023-10-06 13:30:00 -0400,284,286,0,2
2023-10-06 13:45:00 -0400,336,339,0,3
2023-10-06 14:00:00 -0400,334,337,0,3
2023-10-06 14:15:00 -0400,337,334,3,0
2023-10-06 14:30:00 -0400,337,338,0,1
2023-10-06 14:45:00 -0400,402,396,6,0
2023-10-06 15:00:00 -0400,393,390,3,0
2023-10-06 15:15:00 -0400,368,367,1,0
2023-10-06 15:30:00 -0400,327,328,0,1
2023-10-06 15:45:00 -0400,243,246,0,3
2023-10-06 16:00:00 -0400,208,212,0,4
2023-10-06 16:15:00 -0400,208,211,0,3
2023-10-06 16:30:00 -0400,146,149,0,3
2023-10-06 16:45:00 -0400,89,92,0,3
2023-10-06 17:00:00 -0400,82,87,0,5
2023-10-06 17:15:00 -0400,72,76,0,4
2023-10-06 17:30:00 -0400,52,57,0,5
2023-10-06 17:45:00 -0400,33,37,0,4
2023-10-06 18:00:00 -0400,23,27,0,4
2023-10-06 18:15:00 -0400,9,12,0,3
2023-10-06 18:30:00 -0400,3,2,1,0
